id,kural_number,text,active
quote_0216,216,"பயன்மரம் உள்ளூர்ப் பழுத்தற்றால் செல்வம்
நயனுடை யான்கண் படின்.",1
quote_0217,217,"மருந்தாகித் தப்பா மரத்தற்றால் செல்வம்
பெருந்தகை யான்கண் படின்.",1
quote_0218,218,"இடனில் பருவத்தும் ஒப்புரவிற்கு ஒல்கார்
கடனறி காட்சி யவர்.",1
quote_0219,219,"நயனுடையான் நல்கூர்ந்தா னாதல் செயும்நீர
செய்யாது அமைகலா வாறு.",1
quote_0220,220,"ஒப்புரவி னால்வரும் கேடெனின் அஃதொருவன்
விற்றுக்கோள் தக்க துடைத்து.",1
quote_0221,221,"வறியார்க்கொன்று ஈவதே ஈகைமற் றெல்லாம்
குறியெதிர்ப்பை நீர துடைத்து.",1
quote_0222,222,"நல்லாறு எனினும் கொளல்தீது மேலுலகம்
இல்லெனினும் ஈதலே நன்று.",1
quote_0223,223,"இலனென்னும் எவ்வம் உரையாமை ஈதல்
குலனுடையான் கண்ணே யுள.",1
quote_0224,224,"இன்னாது இரக்கப் படுதல் இரந்தவர்
இன்முகங் காணும் அளவு.",1
quote_0225,225,"ஆற்றுவார் ஆற்றல் பசிஆற்றல் அப்பசியை
மாற்றுவார் ஆற்றலின் பின்.",1
quote_0226,226,"அற்றார் அழிபசி தீர்த்தல் அஃதொருவன்
பெற்றான் பொருள்வைப் புழி.",1
quote_0227,227,"பாத்தூண் மரீஇ யவனைப் பசியென்னும்
தீப்பிணி தீண்டல் அரிது.",1
quote_0228,228,"ஈத்துவக்கும் இன்பம் அறியார்கொல் தாமுடைமை
வைத்திழக்கும் வன்க ணவர்.",1
quote_0229,229,"இரத்தலின் இன்னாது மன்ற நிரப்பிய
தாமே தமியர் உணல்.",1
quote_0230,230,"சாதலின் இன்னாத தில்லை இனிததூஉம்
ஈதல் இயையாக் கடை.",1
quote_0231,231,"ஈதல் இசைபட வாழ்தல் அதுவல்லது
ஊதியம் இல்லை உயிர்க்கு.",1
quote_0232,232,"உரைப்பார் உரைப்பவை எல்லாம் இரப்பார்க்கொன்று
ஈவார்மேல் நிற்கும் புகழ்.",1
quote_0233,233,"ஒன்றா உலகத்து உயர்ந்த புகழல்லால்
பொன்றாது நிற்பதொன் றில்.",1
quote_0234,234,"நிலவரை நீள்புகழ் ஆற்றின் புலவரைப்
போற்றாது புத்தேள் உலகு.",1
quote_0235,235,"நத்தம்போல் கேடும் உளதாகும் சாக்காடும்
வித்தகர்க் கல்லால் அரிது.",1
quote_0236,236,"தோன்றின் புகழொடு தோன்றுக அஃதிலார்
தோன்றலின் தோன்றாமை நன்று.",1
quote_0237,237,"புகழ்பட வாழாதார் தந்நோவார் தம்மை
இகழ்வாரை நோவது எவன்?",1
quote_0238,238,"வசையென்ப வையத்தார்க் கெல்லாம் இசையென்னும்
எச்சம் பெறாஅ விடின்.",1
quote_0239,239,"வசையிலா வண்பயன் குன்றும் இசையிலா
யாக்கை பொறுத்த நிலம்.",1
